division,subtype,report_year,count_cleared,count_,clearance_rate,unsolved_crime
D33,Break & Enter-Other,2016,1,1,1,0
D33,Break & Enter-Other,2016,4,6,0,2
D33,Break & Enter-Other,2016,0,3,0,3
D33,Fraud,2016,23,103,0,80
D33,Fraud,2016,18,71,0,53
D33,Fraud,2016,3,29,0,26
D33,Fraud,2016,19,88,0,69
D33,Fraud,2016,1,30,0,29
D33,Fraud,2016,5,33,0,28
D33,Fraud,2016,9,54,0,45
D33,Fraud,2016,4,32,0,28
D33,Fraud,2016,8,28,0,20
D33,Fraud,2016,3,31,0,28
D33,Fraud,2016,0,1,0,1
D33,Fraud,2016,4,26,0,22
D33,Fraud,2016,1,1,1,0
D33,Fraud,2016,0,1,0,1
D33,Other,2016,26,76,0,50
D33,Other,2016,23,64,0,41
D33,Other,2016,5,20,0,15
D33,Other,2016,1,5,0,4
D33,Other,2016,0,1,0,1
D33,Other,2016,43,103,0,60
D33,Other,2016,29,70,0,41
D33,Other,2016,1,1,1,0
D33,Other,2016,9,44,0,35
D33,Other,2016,16,42,0,26
D33,Other,2016,1,4,0,3
D33,Other,2016,0,1,0,1
D33,Other,2016,15,42,0,27
D33,Other,2016,9,27,0,18
D33,Other,2016,7,29,0,22
D33,Other,2016,10,31,0,21
D33,Other,2016,5,6,0,1
D33,Theft Over $5000,2016,3,11,0,8
D33,Theft Over $5000,2016,1,5,0,4
D33,Theft Over $5000,2016,0,2,0,2
D33,Theft Over $5000,2016,4,8,0,4
D33,Theft Over $5000,2016,2,2,1,0
D33,Theft Over $5000,2016,1,1,1,0
D33,Theft Over $5000,2016,0,2,0,2
D41,Break & Enter-Apartment,2016,2,7,0,5
D41,Break & Enter-Apartment,2016,5,20,0,15
D41,Break & Enter-Apartment,2016,3,14,0,11
D41,Break & Enter-Apartment,2016,0,4,0,4
D41,Break & Enter-Apartment,2016,7,15,0,8
D33,Auto Theft,2016,2,10,0,8
D41,Break & Enter-Apartment,2016,4,16,0,12
D41,Break & Enter-Apartment,2016,5,12,0,7
D33,Auto Theft,2016,2,22,0,20
D33,Attempt Murder,2016,0,1,0,1
D41,Sexual Violation,2016,12,15,0,3
D41,Break & Enter-Apartment,2016,5,14,0,9
D33,Auto Theft,2016,1,1,1,0
D33,Theft Over $5000,2016,0,1,0,1
D33,Attempt Murder,2016,0,1,0,1
D33,Other,2016,22,50,0,28
D33,Other,2016,13,25,0,12
D33,Other,2016,8,10,0,2
D33,Other,2016,1,1,1,0
D41,Sexual Violation,2016,1,1,1,0
D33,Other,2016,21,33,0,12
D41,Break & Enter-Apartment,2016,7,23,0,16
D33,Auto Theft,2016,1,10,0,9
D33,Other,2016,30,38,0,8
D41,Break & Enter-Apartment,2016,2,8,0,6
D33,Auto Theft,2016,0,7,0,7
D33,Other,2016,9,19,0,10
D41,Break & Enter-Commercial,2016,0,3,0,3
D33,Auto Theft,2016,0,5,0,5
D33,Other,2016,16,23,0,7
D41,Break & Enter-Commercial,2016,1,4,0,3
D33,Auto Theft,2016,0,15,0,15
D33,Other,2016,3,5,0,2
D41,Break & Enter-Commercial,2016,5,17,0,12
D33,Other,2016,7,9,0,2
D33,Break & Enter-Apartment,2016,4,16,0,12
D41,Break & Enter-Commercial,2016,10,42,0,32
D33,Break & Enter-Apartment,2016,1,11,0,10
D41,Break & Enter-Commercial,2016,3,7,0,4
D33,Break & Enter-Apartment,2016,2,3,0,1
D33,Break & Enter-Apartment,2016,5,28,0,23
D41,Break & Enter-Commercial,2016,6,36,0,30
D33,Break & Enter-Apartment,2016,3,16,0,13
D41,Break & Enter-Commercial,2016,2,8,0,6
D33,Break & Enter-Apartment,2016,1,4,0,3
D41,Break & Enter-Commercial,2016,1,2,0,1
D33,Break & Enter-Apartment,2016,1,3,0,2
D41,Break & Enter-Commercial,2016,3,8,0,5
D33,Break & Enter-Apartment,2016,0,7,0,7
D41,Break & Enter-Commercial,2016,0,2,0,2
D33,Break & Enter-Apartment,2016,0,3,0,3
D41,Break & Enter-Commercial,2016,1,17,0,16
D33,Break & Enter-Apartment,2016,0,1,0,1
D41,Break & Enter-Commercial,2016,7,29,0,22
D33,Break & Enter-Apartment,2016,1,6,0,5
D41,Break & Enter-House,2016,3,6,0,3
D33,Break & Enter-Commercial,2016,2,7,0,5
D41,Break & Enter-House,2016,6,11,0,5
D33,Break & Enter-Commercial,2016,0,1,0,1
D41,Break & Enter-House,2016,11,36,0,25
D33,Break & Enter-Commercial,2016,0,2,0,2
D41,Break & Enter-House,2016,3,28,0,25
D33,Break & Enter-Commercial,2016,2,5,0,3
D41,Break & Enter-House,2016,1,9,0,8
D33,Break & Enter-Commercial,2016,0,1,0,1
D41,Break & Enter-House,2016,2,19,0,17
D33,Break & Enter-Commercial,2016,1,6,0,5
D41,Break & Enter-House,2016,1,6,0,5
D33,Break & Enter-Commercial,2016,1,5,0,4
D41,Break & Enter-House,2016,1,3,0,2
D33,Break & Enter-Commercial,2016,0,1,0,1
D41,Break & Enter-House,2016,8,23,0,15
D33,Break & Enter-Commercial,2016,0,3,0,3
D41,Break & Enter-House,2016,1,16,0,15
D41,Break & Enter-House,2016,2,35,0,33
D33,Break & Enter-Commercial,2016,0,2,0,2
D41,Break & Enter-Other,2016,0,2,0,2
D33,Break & Enter-Commercial,2016,0,2,0,2
D41,Break & Enter-Other,2016,0,3,0,3
D33,Break & Enter-Commercial,2016,0,2,0,2
D41,Break & Enter-Other,2016,2,3,0,1
D33,Break & Enter-Commercial,2016,0,1,0,1
D41,Break & Enter-Other,2016,1,3,0,2
D33,Break & Enter-House,2016,1,32,0,31
D41,Break & Enter-Other,2016,1,3,0,2
D33,Break & Enter-House,2016,3,20,0,17
D41,Break & Enter-Other,2016,0,1,0,1
D33,Break & Enter-House,2016,8,28,0,20
D41,Break & Enter-Other,2016,1,2,0,1
D33,Break & Enter-House,2016,0,8,0,8
D41,Break & Enter-Other,2016,0,1,0,1
D33,Break & Enter-House,2016,2,31,0,29
D41,Break & Enter-Other,2016,0,3,0,3
D33,Break & Enter-House,2016,0,6,0,6
D41,Break & Enter-Other,2016,0,3,0,3
D33,Break & Enter-House,2016,0,2,0,2
D41,Other,2016,6,6,1,0
D41,Other,2016,3,3,1,0
D41,Other,2016,15,16,0,1
D41,Other,2016,33,34,0,1
D41,Other,2016,5,5,1,0
D41,Other,2016,28,29,0,1
D41,Other,2016,3,3,1,0
D41,Other,2016,6,6,1,0
D41,Other,2016,14,16,0,2
D41,Other,2016,3,3,1,0
D41,Other,2016,12,13,0,1
D41,Other,2016,38,39,0,1
D41,Other,2016,22,23,0,1
D41,Other,2016,21,22,0,1
D41,Other,2016,75,77,0,2
D41,Other,2016,332,345,0,13
D41,Other,2016,18,22,0,4
D41,Other,2016,209,224,0,15
D41,Other,2016,35,38,0,3
D41,Other,2016,104,115,0,11
D41,Other,2016,122,128,0,6
D41,Other,2016,3,3,1,0
D42,Theft Under $5000,2016,11,94,0,83
D42,Other,2016,14,15,0,1
D41,Other,2016,166,175,0,9
D41,Other,2016,130,137,0,7
D41,Other,2016,18,18,1,0
D41,Other,2016,1,1,1,0
D41,Other Criminal Violations - Offensive Weapons,2016,4,4,1,0
D41,Other Criminal Violations - Offensive Weapons,2016,8,8,1,0
D43,Break & Enter-Apartment,2016,1,3,0,2
D41,Other Criminal Violations - Offensive Weapons,2016,13,13,1,0
D41,Other Criminal Violations - Offensive Weapons,2016,29,30,0,1
D41,Other Criminal Violations - Offensive Weapons,2016,5,6,0,1
D41,Other Criminal Violations - Offensive Weapons,2016,23,27,0,4
D41,Other Criminal Violations - Offensive Weapons,2016,7,8,0,1
D41,Other Criminal Violations - Offensive Weapons,2016,4,4,1,0
D41,Other Criminal Violations - Offensive Weapons,2016,7,9,0,2
D41,Other Criminal Violations - Offensive Weapons,2016,1,1,1,0
D41,Other Criminal Violations - Offensive Weapons,2016,9,10,0,1
D41,Other Criminal Violations - Offensive Weapons,2016,7,8,0,1
D41,Other,2016,1,1,1,0
D41,Other,2016,1,1,1,0
D41,Other,2016,6,6,1,0
D41,Other,2016,1,1,1,0
D41,Other,2016,2,3,0,1
D41,Other,2016,1,1,1,0
D41,Other,2016,1,1,1,0
D42,Other,2016,15,17,0,2
D42,Other,2016,20,21,0,1
D42,Other,2016,2,2,1,0
D42,Other,2016,8,8,1,0
D42,Other,2016,6,6,1,0
D42,Robbery-Other,2016,1,5,0,4
D42,Other Criminal Violations - Offensive Weapons,2016,11,11,1,0
D43,Fraud,2016,6,39,0,33
D42,Theft Under $5000,2016,83,169,0,86
D42,Other,2016,15,15,1,0
D43,Break & Enter-Apartment,2016,5,13,0,8
D42,Other Criminal Violations - Offensive Weapons,2016,14,15,0,1
D42,Sexual Violation,2016,7,11,0,4
D42,Theft Under $5000,2016,34,115,0,81
D42,Other,2016,17,18,0,1
D43,Break & Enter-Apartment,2016,9,27,0,18
D42,Other Criminal Violations - Offensive Weapons,2016,4,5,0,1
D42,Sexual Violation,2016,5,10,0,5
D42,Theft Under $5000,2016,113,259,0,146
D42,Other,2016,15,16,0,1
D42,Other,2016,4,4,1,0
D42,Other,2016,13,14,0,1
D42,Other,2016,4,5,0,1
D42,Auto Theft,2016,1,17,0,16
D42,Auto Theft,2016,3,28,0,25
D42,Auto Theft,2016,2,15,0,13
D42,Auto Theft,2016,2,15,0,13
D42,Auto Theft,2016,2,18,0,16
D42,Auto Theft,2016,2,19,0,17
D42,Auto Theft,2016,0,38,0,38
D42,Auto Theft,2016,1,16,0,15
D42,Auto Theft,2016,0,31,0,31
D42,Auto Theft,2016,1,25,0,24
D42,Auto Theft,2016,0,2,0,2
D42,Break & Enter-Apartment,2016,1,2,0,1
D42,Break & Enter-Apartment,2016,1,3,0,2
D42,Break & Enter-Apartment,2016,2,7,0,5
D42,Break & Enter-Apartment,2016,1,5,0,4
D42,Break & Enter-Apartment,2016,1,7,0,6
D42,Break & Enter-Apartment,2016,1,3,0,2
D42,Break & Enter-Apartment,2016,0,1,0,1
D42,Break & Enter-Apartment,2016,0,1,0,1
D42,Break & Enter-Apartment,2016,0,4,0,4
D42,Break & Enter-Apartment,2016,2,12,0,10
D42,Break & Enter-Apartment,2016,1,3,0,2
D42,Break & Enter-Commercial,2016,1,7,0,6
D42,Break & Enter-Commercial,2016,2,31,0,29
D42,Break & Enter-Commercial,2016,0,1,0,1
D42,Break & Enter-Commercial,2016,0,2,0,2
D42,Break & Enter-Commercial,2016,0,5,0,5
D42,Break & Enter-Commercial,2016,1,10,0,9
D42,Break & Enter-Commercial,2016,0,6,0,6
D42,Break & Enter-Commercial,2016,2,27,0,25
D42,Break & Enter-Commercial,2016,3,12,0,9
D42,Break & Enter-Commercial,2016,0,3,0,3
D42,Break & Enter-Commercial,2016,2,13,0,11
D42,Break & Enter-Commercial,2016,0,1,0,1
D42,Break & Enter-House,2016,4,39,0,35
D42,Break & Enter-House,2016,1,25,0,24
D42,Break & Enter-House,2016,0,11,0,11
D42,Break & Enter-House,2016,2,18,0,16
D42,Break & Enter-House,2016,9,19,0,10
D43,Fraud,2016,2,2,1,0
D42,Break & Enter-House,2016,1,14,0,13
D42,Break & Enter-House,2016,1,39,0,38
D42,Break & Enter-House,2016,3,28,0,25
D42,Break & Enter-House,2016,4,38,0,34
D42,Sexual Violation,2016,0,1,0,1
D43,Fraud,2016,10,53,0,43
D43,Break & Enter-Apartment,2016,5,12,0,7
D42,Theft Under $5000,2016,47,202,0,155
D43,Fraud,2016,30,102,0,72
D42,Sexual Violation,2016,2,5,0,3
D43,Fraud,2016,1,16,0,15
D42,Other Criminal Violations - Offensive Weapons,2016,7,7,1,0
D43,Break & Enter-Commercial,2016,2,9,0,7
D42,Theft Under $5000,2016,1,5,0,4
D43,Fraud,2016,20,79,0,59
D42,Other Criminal Violations - Offensive Weapons,2016,6,6,1,0
D42,Sexual Violation,2016,0,4,0,4
D43,Break & Enter-Commercial,2016,0,3,0,3
D42,Theft Under $5000,2016,15,58,0,43
D43,Other,2016,9,15,0,6
D42,Other Criminal Violations - Offensive Weapons,2016,1,1,1,0
D42,Sexual Violation,2016,4,5,0,1
D43,Break & Enter-Commercial,2016,1,4,0,3
D42,Theft Under $5000,2016,150,342,0,192
D43,Other,2016,27,66,0,39
D42,Other Criminal Violations - Offensive Weapons,2016,1,1,1,0
D42,Sexual Violation,2016,10,23,0,13
D43,Break & Enter-Commercial,2016,9,14,0,5
D42,Theft Under $5000,2016,6,69,0,63
D43,Other,2016,14,42,0,28
D42,Other Criminal Violations - Offensive Weapons,2016,9,10,0,1
D42,Sexual Violation,2016,6,8,0,2
D43,Break & Enter-Commercial,2016,6,12,0,6
D42,Assault,2016,43,77,0,34
D43,Other,2016,18,46,0,28
D42,Other Criminal Violations - Offensive Weapons,2016,5,6,0,1
D42,Sexual Violation,2016,0,1,0,1
D43,Break & Enter-Commercial,2016,0,7,0,7
D42,Assault,2016,72,107,0,35
D43,Other,2016,21,67,0,46
D42,Other,2016,3,3,1,0
D42,Sexual Violation,2016,8,10,0,2
D43,Break & Enter-Commercial,2016,1,1,1,0
D42,Assault,2016,49,72,0,23
D43,Other,2016,59,113,0,54
D42,Other,2016,2,2,1,0
D42,Sexual Violation,2016,3,4,0,1
D43,Break & Enter-Commercial,2016,2,2,1,0
D42,Assault,2016,0,1,0,1
D43,Other,2016,11,31,0,20
D43,Break & Enter-Commercial,2016,0,2,0,2
D42,Sexual Violation,2016,7,11,0,4
D42,Other,2016,3,3,1,0
D43,Other,2016,22,60,0,38
D43,Break & Enter-Commercial,2016,1,7,0,6
D42,Assault,2016,56,78,0,22
D42,Other,2016,2,2,1,0
D42,Sexual Violation,2016,4,7,0,3
D43,Other,2016,24,64,0,40
D43,Break & Enter-Commercial,2016,7,19,0,12
D42,Assault,2016,101,146,0,45
D42,Other,2016,1,1,1,0
D42,Other,2016,14,14,1,0
D43,Other,2016,55,114,0,59
D43,Break & Enter-Commercial,2016,0,1,0,1
D42,Assault,2016,57,91,0,34
D42,Other,2016,1,1,1,0
D42,Other,2016,21,22,0,1
D43,Other,2016,102,201,0,99
D43,Break & Enter-Commercial,2016,4,14,0,10
D42,Assault,2016,40,70,0,30
D42,Other,2016,7,7,1,0
D42,Other,2016,1,1,1,0
D43,Other,2016,2,19,0,17
D43,Break & Enter-House,2016,1,4,0,3
D42,Assault,2016,51,78,0,27
D42,Other,2016,2,2,1,0
D42,Other,2016,12,12,1,0
D43,Other,2016,35,96,0,61
D43,Break & Enter-House,2016,0,2,0,2
D42,Assault,2016,0,1,0,1
D42,Other,2016,1,1,1,0
D42,Other,2016,9,9,1,0
D43,Theft Over $5000,2016,1,2,0,1
D43,Break & Enter-House,2016,7,12,0,5
D42,Assault,2016,29,38,0,9
D43,Other,2016,8,8,1,0
D42,Other,2016,12,13,0,1
D43,Theft Over $5000,2016,1,5,0,4
D43,Break & Enter-House,2016,3,14,0,11
D42,Assault,2016,56,96,0,40
D43,Other,2016,29,30,0,1
D42,Other,2016,13,13,1,0
D43,Break & Enter-House,2016,3,9,0,6
D43,Theft Over $5000,2016,0,1,0,1
D42,Assault,2016,31,40,0,9
D43,Other,2016,6,6,1,0
D42,Other,2016,19,19,1,0
D43,Theft Over $5000,2016,1,1,1,0
D43,Break & Enter-House,2016,7,18,0,11
D42,Assault,2016,1,1,1,0
D42,Other,2016,29,29,1,0
D43,Other,2016,23,25,0,2
D43,Theft Over $5000,2016,0,6,0,6
D43,Break & Enter-House,2016,1,13,0,12
D42,Attempt Murder,2016,1,1,1,0
D42,Other,2016,1,1,1,0
D43,Other,2016,38,38,1,0
D43,Theft Over $5000,2016,1,6,0,5
D43,Break & Enter-House,2016,5,30,0,25
D42,Attempt Murder,2016,1,1,1,0
D42,Other,2016,7,7,1,0
D43,Other,2016,39,39,1,0
D43,Theft Over $5000,2016,0,1,0,1
D43,Break & Enter-House,2016,2,13,0,11
D42,Other,2016,18,32,0,14
D42,Other,2016,15,15,1,0
D43,Other,2016,2,2,1,0
D43,Theft Over $5000,2016,1,1,1,0
D43,Break & Enter-House,2016,2,12,0,10
D42,Other,2016,25,40,0,15
D42,Other,2016,11,11,1,0
D43,Other,2016,34,41,0,7
D43,Theft Over $5000,2016,0,1,0,1
D43,Break & Enter-House,2016,7,23,0,16
D42,Other,2016,15,26,0,11
D42,Other,2016,1,1,1,0
D43,Other,2016,20,22,0,2
D43,Theft Over $5000,2016,1,2,0,1
D43,Break & Enter-House,2016,2,13,0,11
D42,Other,2016,8,23,0,15
D42,Other,2016,36,39,0,3
D43,Other,2016,1,2,0,1
D43,Theft Over $5000,2016,6,8,0,2
D43,Break & Enter-House,2016,2,12,0,10
D42,Other,2016,29,52,0,23
D42,Other,2016,59,68,0,9
D43,Other,2016,53,55,0,2
D43,Theft Over $5000,2016,1,3,0,2
D43,Break & Enter-Other,2016,0,1,0,1
D42,Other,2016,8,19,0,11
D42,Other,2016,16,31,0,15
D42,Other,2016,21,45,0,24
D42,Other,2016,4,13,0,9
D42,Other,2016,16,37,0,21
D42,Other,2016,10,17,0,7
D42,Robbery-Financial,2016,2,2,1,0
D42,Robbery-Financial,2016,1,1,1,0
D42,Robbery-Financial,2016,2,2,1,0
D42,Robbery-Financial,2016,1,1,1,0
D42,Robbery-Other,2016,4,11,0,7
D42,Robbery-Other,2016,4,20,0,16
D42,Robbery-Other,2016,6,16,0,10
D42,Robbery-Other,2016,6,17,0,11
D42,Robbery-Other,2016,12,29,0,17
D42,Robbery-Other,2016,11,29,0,18
D42,Robbery-Other,2016,16,37,0,21
D42,Robbery-Other,2016,5,25,0,20
D42,Robbery-Other,2016,3,15,0,12
D42,Robbery-Other,2016,18,24,0,6
D43,Other,2016,61,63,0,2
D43,Break & Enter-Other,2016,1,1,1,0
D43,Other,2016,9,10,0,1
D42,Other,2016,28,29,0,1
D43,Break & Enter-Other,2016,2,4,0,2
D43,Other,2016,31,34,0,3
D42,Other,2016,2,2,1,0
D43,Break & Enter-Other,2016,1,1,1,0
D43,Auto Theft,2016,2,5,0,3
D43,Theft Over $5000,2016,4,9,0,5
D42,Other,2016,34,40,0,6
D43,Break & Enter-Other,2016,0,2,0,2
D43,Auto Theft,2016,11,22,0,11
D43,Theft Under $5000,2016,4,32,0,28
D42,Other,2016,3,3,1,0
D43,Break & Enter-Other,2016,3,3,1,0
D43,Auto Theft,2016,3,5,0,2
D43,Theft Under $5000,2016,367,526,0,159
D42,Other,2016,32,35,0,3
D43,Break & Enter-Other,2016,0,1,0,1
D43,Auto Theft,2016,0,2,0,2
D43,Theft Under $5000,2016,21,75,0,54
D42,Other,2016,69,82,0,13
D43,Break & Enter-Other,2016,0,2,0,2
D43,Auto Theft,2016,3,13,0,10
D43,Theft Under $5000,2016,28,98,0,70
D43,Break & Enter-Other,2016,0,3,0,3
D42,Other,2016,36,40,0,4
D43,Auto Theft,2016,6,10,0,4
D43,Theft Under $5000,2016,55,110,0,55
D43,Break & Enter-Other,2016,0,1,0,1
D43,Auto Theft,2016,2,4,0,2
D42,Other,2016,52,60,0,8
D43,Theft Under $5000,2016,129,260,0,131
D43,Break & Enter-Other,2016,2,4,0,2
D43,Auto Theft,2016,4,8,0,4
D42,Other,2016,53,57,0,4
D43,Theft Under $5000,2016,29,75,0,46
D43,Fraud,2016,2,15,0,13
D43,Auto Theft,2016,4,14,0,10
D42,Other,2016,5,7,0,2
D43,Theft Under $5000,2016,19,120,0,101
D43,Fraud,2016,18,70,0,52
D43,Auto Theft,2016,4,10,0,6
D42,Other,2016,13,14,0,1
D43,Theft Under $5000,2016,21,61,0,40
D43,Fraud,2016,5,23,0,18
D43,Auto Theft,2016,6,15,0,9
D42,Other,2016,31,34,0,3
D43,Theft Under $5000,2016,1,2,0,1
D43,Fraud,2016,7,38,0,31
D43,Auto Theft,2016,0,5,0,5
D42,Other,2016,19,21,0,2
D43,Theft Under $5000,2016,113,224,0,111
D43,Fraud,2016,0,1,0,1
D43,Auto Theft,2016,9,22,0,13
D42,Other,2016,8,8,1,0
D43,Theft Under $5000,2016,104,311,0,207
D43,Fraud,2016,6,32,0,26
D43,Break & Enter-Apartment,2016,0,1,0,1
D42,Other,2016,1,1,1,0
D43,Theft Under $5000,2016,11,48,0,37
D43,Fraud,2016,13,78,0,65
D43,Break & Enter-Apartment,2016,2,4,0,2
D42,Other Criminal Violations - Offensive Weapons,2016,11,11,1,0
D43,Theft Under $5000,2016,43,180,0,137
D43,Fraud,2016,4,24,0,20
D43,Break & Enter-Apartment,2016,1,11,0,10
D42,Other Criminal Violations - Offensive Weapons,2016,13,16,0,3
D43,Assault,2016,36,45,0,9
D43,Fraud,2016,7,38,0,31
D43,Break & Enter-Apartment,2016,4,13,0,9
D42,Other Criminal Violations - Offensive Weapons,2016,1,2,0,1
D43,Assault,2016,69,98,0,29
D42,Other Criminal Violations - Offensive Weapons,2016,1,1,1,0
D43,Break & Enter-Apartment,2016,0,2,0,2
D43,Assault,2016,31,42,0,11
D42,Other Criminal Violations - Offensive Weapons,2016,5,6,0,1
D43,Assault,2016,1,1,1,0
D42,Break & Enter-House,2016,7,36,0,29
D42,Break & Enter-House,2016,3,15,0,12
D42,Break & Enter-Other,2016,0,1,0,1
D42,Break & Enter-Other,2016,0,2,0,2
D42,Break & Enter-Other,2016,0,2,0,2
D42,Break & Enter-Other,2016,2,5,0,3
D42,Break & Enter-Other,2016,0,1,0,1
D42,Break & Enter-Other,2016,0,1,0,1
D42,Break & Enter-Other,2016,2,3,0,1
D42,Break & Enter-Other,2016,1,1,1,0
D42,Fraud,2016,11,57,0,46
D42,Fraud,2016,29,101,0,72
D42,Fraud,2016,11,58,0,47
D42,Fraud,2016,3,51,0,48
D42,Fraud,2016,9,71,0,62
D42,Fraud,2016,3,24,0,21
D42,Fraud,2016,7,62,0,55
D42,Fraud,2016,9,44,0,35
D42,Fraud,2016,3,6,0,3
D42,Fraud,2016,0,33,0,33
D42,Fraud,2016,12,62,0,50
D42,Fraud,2016,3,28,0,25
D42,Other,2016,18,59,0,41
D42,Other,2016,21,78,0,57
D42,Other,2016,0,1,0,1
D42,Other,2016,15,40,0,25
D42,Other,2016,13,46,0,33
D42,Other,2016,24,82,0,58
D42,Other,2016,22,67,0,45
D42,Other,2016,18,71,0,53
D42,Other,2016,30,78,0,48
D42,Other,2016,11,34,0,23
D42,Other,2016,18,69,0,51
D42,Other,2016,8,22,0,14
D42,Theft Over $5000,2016,0,5,0,5
D42,Theft Over $5000,2016,1,12,0,11
D42,Theft Over $5000,2016,0,2,0,2
D42,Theft Over $5000,2016,0,3,0,3
D42,Theft Over $5000,2016,1,2,0,1
D42,Theft Over $5000,2016,2,6,0,4
D42,Theft Over $5000,2016,1,9,0,8
D42,Theft Over $5000,2016,4,11,0,7
D42,Theft Over $5000,2016,0,2,0,2
D42,Theft Over $5000,2016,2,8,0,6
D42,Theft Under $5000,2016,21,115,0,94
D42,Theft Under $5000,2016,88,254,0,166
D42,Theft Under $5000,2016,1,1,1,0
D42,Theft Under $5000,2016,1,2,0,1
D42,Theft Under $5000,2016,6,60,0,54
D42,Theft Under $5000,2016,0,1,0,1
D43,Sexual Violation,2016,13,20,0,7
D51,Break & Enter-House,2016,5,16,0,11
D43,Sexual Violation,2016,10,11,0,1
D43,Sexual Violation,2016,5,13,0,8
D51,Break & Enter-House,2016,0,1,0,1
D51,Sexual Violation,2016,5,7,0,2
D43,Sexual Violation,2016,5,12,0,7
D51,Break & Enter-House,2016,0,2,0,2
D51,Sexual Violation,2016,4,5,0,1
D51,Theft Under $5000,2016,28,186,0,158
D43,Sexual Violation,2016,14,19,0,5
D51,Break & Enter-House,2016,0,1,0,1
D51,Sexual Violation,2016,10,14,0,4
D43,Sexual Violation,2016,20,32,0,12
D43,Other Criminal Violations - Offensive Weapons,2016,48,51,0,3
D51,Theft Under $5000,2016,1,46,0,45
D51,Break & Enter-Other,2016,0,3,0,3
D51,Other,2016,13,14,0,1
D52,Auto Theft,2016,10,24,0,14
D43,Sexual Violation,2016,6,7,0,1
D43,Other Criminal Violations - Offensive Weapons,2016,1,1,1,0
D51,Theft Under $5000,2016,115,434,0,319
D52,Theft Over $5000,2016,4,13,0,9
D51,Break & Enter-Other,2016,1,5,0,4
D51,Other,2016,7,7,1,0
D52,Break & Enter-Apartment,2016,4,25,0,21
D43,Sexual Violation,2016,16,21,0,5
D43,Other Criminal Violations - Offensive Weapons,2016,16,16,1,0
D51,Theft Under $5000,2016,0,1,0,1
D52,Theft Over $5000,2016,2,18,0,16
D51,Break & Enter-Other,2016,4,11,0,7
D51,Other,2016,10,10,1,0
D52,Break & Enter-Apartment,2016,1,1,1,0
D43,Other,2016,14,14,1,0
D43,Other,2016,1,1,1,0
D43,Other,2016,1,1,1,0
D43,Other,2016,1,1,1,0
D43,Other,2016,4,4,1,0
D43,Other,2016,1,1,1,0
D43,Other,2016,2,2,1,0
D43,Other,2016,8,9,0,1
D43,Other,2016,3,3,1,0
D51,Other,2016,2,2,1,0
D51,Other,2016,39,42,0,3
D51,Other,2016,70,73,0,3
D51,Other,2016,84,86,0,2
D51,Other,2016,244,249,0,5
D51,Other,2016,5,10,0,5
D51,Other,2016,37,38,0,1
D51,Other,2016,15,15,1,0
D51,Other,2016,5,5,1,0
D51,Other,2016,16,18,0,2
D51,Auto Theft,2016,0,1,0,1
D51,Auto Theft,2016,0,9,0,9
D51,Auto Theft,2016,2,9,0,7
D51,Auto Theft,2016,3,19,0,16
D51,Auto Theft,2016,1,16,0,15
D51,Auto Theft,2016,0,2,0,2
D51,Auto Theft,2016,3,16,0,13
D51,Auto Theft,2016,0,3,0,3
D51,Auto Theft,2016,0,1,0,1
D51,Auto Theft,2016,1,7,0,6
D51,Break & Enter-Apartment,2016,5,23,0,18
D51,Break & Enter-Apartment,2016,5,37,0,32
D51,Break & Enter-Apartment,2016,2,24,0,22
D51,Break & Enter-Apartment,2016,17,60,0,43
D51,Break & Enter-Apartment,2016,0,1,0,1
D51,Break & Enter-Apartment,2016,10,37,0,27
D51,Break & Enter-Apartment,2016,3,14,0,11
D51,Break & Enter-Apartment,2016,4,18,0,14
D51,Break & Enter-Commercial,2016,8,18,0,10
D51,Break & Enter-Commercial,2016,4,19,0,15
D51,Break & Enter-Commercial,2016,12,49,0,37
D51,Break & Enter-Commercial,2016,9,42,0,33
D51,Break & Enter-Commercial,2016,1,1,1,0
D51,Break & Enter-Commercial,2016,4,13,0,9
D51,Break & Enter-Commercial,2016,1,5,0,4
D51,Break & Enter-Commercial,2016,0,1,0,1
D51,Break & Enter-Commercial,2016,6,26,0,20
D51,Break & Enter-House,2016,1,8,0,7
D51,Break & Enter-House,2016,0,2,0,2
D43,Assault,2016,46,68,0,22
D51,Other,2016,18,18,1,0
D43,Assault,2016,83,105,0,22
D52,Break & Enter-Apartment,2016,2,13,0,11
D51,Assault,2016,69,106,0,37
D43,Other,2016,5,5,1,0
D51,Break & Enter-Other,2016,2,12,0,10
D52,Break & Enter-Apartment,2016,4,19,0,15
D52,Theft Over $5000,2016,4,13,0,9
D43,Other,2016,9,9,1,0
D51,Break & Enter-Other,2016,0,1,0,1
D51,Other,2016,5,5,1,0
D52,Break & Enter-Apartment,2016,1,1,1,0
D43,Assault,2016,134,173,0,39
D52,Theft Over $5000,2016,1,2,0,1
D51,Assault,2016,155,240,0,85
D43,Other,2016,4,4,1,0
D51,Break & Enter-Other,2016,0,1,0,1
D51,Other,2016,4,4,1,0
D52,Break & Enter-Apartment,2016,1,4,0,3
D43,Assault,2016,36,39,0,3
D52,Theft Over $5000,2016,0,5,0,5
D51,Assault,2016,147,267,0,120
D43,Other,2016,13,13,1,0
D51,Break & Enter-Other,2016,0,5,0,5
D51,Other,2016,13,13,1,0
D52,Break & Enter-Apartment,2016,4,7,0,3
D43,Assault,2016,39,58,0,19
